order_id,payment_id,created_at,amount_inr,method,category,is_new_customer,past_orders,past_return_rate,order_hour,is_weekend,is_late_night,delivery_distance_km,checkout_time_sec,returned_or_chargeback
order_b8b3ceb0fd,pay_2f0cd9f62d,2026-08-09 20:52:45.250331,400.56,card,digital,1,0,0.0,20,1,0,0.0,68.4,0
order_672d79c13b,pay_37c1098f26,2026-08-13 04:40:55.250331,821.85,card,apparel,1,0,0.0,4,0,1,10.2,41.6,1
order_4beeedb49b,pay_aec904043e,2026-08-16 10:59:02.250331,136.75,upi,home,0,8,0.08652360454765723,10,1,0,34.3,46.4,1
order_3403e3725b,pay_674c6b15a7,2026-07-31 16:04:05.250331,2258.26,upi,apparel,0,7,0.47706145905770087,16,0,0,1.6,253.2,0
order_06a0b99d5a,pay_d0b1144c22,2026-08-11 07:40:16.250331,763.67,cod,electronics,0,5,0.1644975819933501,7,0,0,18.8,52.0,1
order_5987d93a08,pay_6d5ecfec8a,2026-08-10 17:52:44.250331,687.65,card,grocery,0,4,0.07973919181704632,17,0,0,9.3,136.6,0
order_f8d3b3c49e,pay_c2c5b64cac,2026-08-17 06:27:32.250331,239.86,card,grocery,0,3,0.025566950123157794,6,0,0,9.8,56.9,0
order_dbc6ba9506,pay_5a30534e05,2026-08-20 15:00:56.250331,203.19,upi,digital,0,4,0.1558228922126595,15,0,0,0.0,20.9,0
order_53aeb1bf56,pay_9e72ad0fc6,2026-08-22 09:19:38.250331,305.17,cod,grocery,1,0,0.0,9,1,0,20.4,41.8,0
order_f57400ba9a,pay_32be0c7037,2026-08-07 10:24:49.250331,569.32,card,grocery,1,0,0.0,10,0,0,40.2,12.0,0
order_92c619c9e9,pay_c52898d5f4,2026-08-06 01:10:04.250331,137.08,upi,apparel,0,8,0.3164310634638638,1,0,1,15.0,82.2,0
order_e615306191,pay_d833fcb7f3,2026-08-12 19:28:13.250331,413.58,netbanking,electronics,1,0,0.0,19,0,0,7.2,112.8,0
order_3ac1881a29,pay_10ba07cf06,2026-08-18 17:16:26.250331,2790.94,upi,grocery,0,2,0.23711143476802884,17,0,0,23.6,150.8,0
order_2a4487fae6,pay_0870572387,2026-08-26 06:05:33.250331,1129.11,upi,home,0,4,0.06981246952190424,6,0,0,17.0,24.9,0
order_badf9289a5,pay_46e51d1bf1,2026-08-21 19:07:47.250331,711.13,upi,electronics,0,3,0.06649464894537081,19,0,0,14.8,102.9,0
order_752475a183,pay_df8dea4f31,2026-08-02 20:09:15.250331,1629.92,cod,grocery,0,3,0.07333412714403435,20,1,0,3.8,104.1,0
order_a2af2ef69b,pay_bd8feb35a2,2026-08-16 05:23:04.250331,503.67,cod,home,0,4,0.06893947719520843,5,1,0,2.2,35.0,0
order_de18efcc48,pay_43c06518c4,2026-07-30 03:11:40.250331,1033.58,netbanking,electronics,0,5,0.12273538164267775,3,0,1,13.8,41.0,0
order_2ff2f9f9f4,pay_07fec96af0,2026-08-22 10:50:26.250331,636.03,upi,apparel,1,0,0.0,10,1,0,11.0,66.3,1
order_f072860edc,pay_e64af1557f,2026-08-11 05:10:32.250331,3363.85,upi,electronics,0,4,0.08111829636201201,5,0,0,20.9,14.2,1
order_777d6a6b4c,pay_5fc436b00e,2026-08-20 18:37:21.250331,2582.29,upi,apparel,1,0,0.0,18,0,0,5.0,27.3,0
order_b37ca744d1,pay_6dfb61eb63,2026-08-09 05:07:43.250331,921.75,upi,apparel,1,0,0.0,5,1,0,2.3,107.5,0
order_cffa575fb6,pay_f5ed047200,2026-08-26 18:44:22.250331,965.86,cod,electronics,1,0,0.0,18,0,0,9.4,274.8,1
order_6cb95b82c4,pay_5a5cc03c45,2026-08-27 07:16:58.250331,712.03,upi,digital,0,3,0.0559550597218531,7,0,0,0.0,49.5,0
order_4276ac6626,pay_a04e53b938,2026-08-23 19:34:32.250331,2175.98,upi,apparel,0,8,0.24045145689133857,19,1,0,29.8,89.9,1
order_feff287ab8,pay_aeb12680d8,2026-08-12 23:18:07.250331,269.27,upi,apparel,0,9,0.021893779557530035,23,0,1,3.2,56.9,0
order_ea2f508884,pay_48b3457867,2026-08-08 11:18:27.250331,8077.34,upi,electronics,0,4,0.06196333924579538,11,1,0,2.6,104.7,0
order_547f73772b,pay_8fd65dd716,2026-08-04 15:14:15.250331,404.08,upi,apparel,0,3,0.15445924017693513,15,0,0,48.0,198.2,0
order_2584b70f43,pay_86befdee2b,2026-08-01 05:50:51.250331,185.7,cod,grocery,1,0,0.0,5,1,0,14.3,91.5,0
order_f74e9ab1e1,pay_12ef31cb43,2026-08-08 00:08:31.250331,1259.69,upi,grocery,0,3,0.2307962618034483,0,1,1,1.0,73.3,0
order_0d9e73009f,pay_3eb9f51a54,2026-08-20 15:36:04.250331,1107.89,upi,home,0,6,0.01241545645343944,15,0,0,49.0,20.9,0
order_76dd909a60,pay_f9c8dfdfa3,2026-08-12 23:50:57.250331,8018.13,upi,grocery,0,9,0.0011689147759699273,23,0,1,20.0,118.4,0
order_9db8c1e089,pay_1e470b0f55,2026-08-02 00:02:51.250331,4961.91,card,apparel,0,6,0.2476385769901365,0,1,1,5.3,16.6,1
order_2c65636e6a,pay_ab1fe58ffe,2026-08-08 11:38:30.250331,286.47,cod,home,0,5,0.12533825474587026,11,1,0,17.2,47.2,0
order_d73439bdae,pay_ddc5b0015a,2026-08-11 06:21:52.250331,474.9,wallet,apparel,1,0,0.0,6,0,0,45.0,11.9,0
order_738c1f016e,pay_fb67c7c3b3,2026-08-06 17:45:22.250331,1021.39,netbanking,grocery,0,3,0.0328228232463073,17,0,0,5.9,47.1,0
order_5e939f5365,pay_f697770006,2026-08-06 19:01:28.250331,3411.87,upi,apparel,0,2,0.08252155652728958,19,0,0,3.4,7.0,0
order_385ba254f8,pay_b8a48ab576,2026-08-11 09:48:18.250331,425.7,wallet,electronics,0,6,0.2456995536147954,9,0,0,2.1,17.8,0
order_201b8d876b,pay_8f58ba2018,2026-08-14 09:39:34.250331,794.87,wallet,digital,1,0,0.0,9,0,0,0.0,62.7,0
order_1add32f80e,pay_f3a4e22905,2026-08-24 03:24:39.250331,1987.04,netbanking,apparel,1,0,0.0,3,0,1,39.5,41.4,0
order_88e93f64dd,pay_9e261f48a8,2026-08-06 14:36:00.250331,3774.85,upi,apparel,0,3,0.21667801642763473,14,0,0,36.9,64.9,1
order_15dbba2790,pay_488e2dc8e0,2026-08-07 14:17:21.250331,717.58,cod,home,1,0,0.0,14,0,0,3.9,91.4,0
order_60ed717515,pay_ab70d5490c,2026-08-07 05:21:44.250331,2311.49,cod,grocery,0,5,0.03256003065186996,5,0,0,8.8,63.2,1
order_c0571ae7c1,pay_d557918cf1,2026-08-14 10:03:22.250331,418.82,cod,apparel,1,0,0.0,10,0,0,11.5,17.6,0
order_7386c2c109,pay_c16586fe68,2026-08-03 14:29:16.250331,254.45,wallet,apparel,0,6,0.1874437237391574,14,0,0,5.5,104.8,0
order_23eebfb9ff,pay_bcc117745d,2026-08-25 17:12:46.250331,427.54,upi,home,0,7,0.07849520875451739,17,0,0,7.7,84.2,0
order_07b8602c15,pay_d62e011155,2026-08-04 15:32:03.250331,262.56,netbanking,digital,0,6,0.0363786998325735,15,0,0,0.0,11.2,0
order_443cb8986e,pay_864e3083e9,2026-08-23 10:10:48.250331,645.02,upi,digital,0,3,0.08472296529815668,10,1,0,0.0,92.7,0
order_8ef3993e8e,pay_9e18ea8936,2026-07-29 22:10:21.250331,1401.07,upi,grocery,0,5,0.07883694779333195,22,0,0,15.1,29.4,0
order_ad345dfc0d,pay_78922a797d,2026-08-10 14:05:04.250331,215.16,upi,electronics,1,0,0.0,14,0,0,49.0,41.4,0
order_f310ef909f,pay_49cd9cca78,2026-08-01 21:55:51.250331,4474.41,upi,grocery,0,6,0.023168792370114735,21,1,0,22.4,84.0,0
order_f5cfc1e10f,pay_896373d318,2026-08-08 16:56:18.250331,880.17,cod,apparel,1,0,0.0,16,1,0,6.1,48.6,0
order_e9f3af5a92,pay_2b7200b4d6,2026-08-07 06:46:08.250331,815.17,netbanking,home,0,7,0.0025559452282499714,6,0,0,6.8,52.0,0
order_baa3791962,pay_2287932fef,2026-08-05 16:49:26.250331,2237.24,upi,apparel,0,4,0.514574021911925,16,0,0,6.1,19.6,1
order_27332beab8,pay_d3ed635c20,2026-08-06 19:02:11.250331,1113.25,upi,electronics,1,0,0.0,19,0,0,11.6,74.3,0
order_5357425d03,pay_509ef4949e,2026-07-31 10:05:11.250331,1660.74,card,apparel,0,4,0.33428283902295847,10,0,0,7.1,64.9,0
order_f8920b1a30,pay_1a18324023,2026-08-01 05:26:29.250331,1937.74,upi,grocery,1,0,0.0,5,1,0,13.7,37.6,0
order_71909fef20,pay_fde034f503,2026-08-08 16:20:05.250331,485.37,card,apparel,0,6,0.2416736778090825,16,1,0,11.3,166.0,1
order_956ab2a696,pay_0aaf790b8a,2026-08-04 04:08:54.250331,1065.06,card,digital,0,7,0.5351439523521384,4,0,1,0.0,59.4,1
order_9dcc209ed9,pay_8649c03fe0,2026-08-02 20:43:08.250331,9088.81,upi,digital,1,0,0.0,20,1,0,0.0,163.7,0
order_f7e96ce21d,pay_5d601d69c3,2026-07-29 05:27:17.250331,3891.11,upi,apparel,1,0,0.0,5,0,0,12.6,99.8,0
order_fbd99edf1c,pay_d4519c8190,2026-08-05 08:20:34.250331,193.37,wallet,electronics,0,10,0.39839850693661344,8,0,0,2.1,68.6,0
order_efbf3d2314,pay_ccd5be7873,2026-08-06 06:10:15.250331,245.27,upi,electronics,0,7,0.14853331879979614,6,0,0,2.6,48.2,0
order_ccda918779,pay_0bcafbca11,2026-08-21 09:21:11.250331,3664.07,netbanking,home,0,1,0.016719344717169193,9,0,0,28.3,289.0,0
order_8fb608c0a0,pay_8815644f06,2026-07-30 20:31:29.250331,154.3,upi,digital,0,9,0.3795334869554979,20,0,0,0.0,131.0,0
order_766228a0dd,pay_df3dc96abe,2026-08-01 01:10:53.250331,454.64,netbanking,digital,1,0,0.0,1,1,1,0.0,27.3,0
order_2777e8d7b2,pay_835ab0859d,2026-08-14 03:06:51.250331,50.0,upi,digital,0,5,0.3356643264097697,3,0,1,0.0,7.1,0
order_81a9e2c6df,pay_5eb3a06104,2026-08-02 00:20:25.250331,213.37,upi,digital,0,5,0.26778023536748796,0,1,1,0.0,93.3,0
order_389d3032ea,pay_0ad8bb03ab,2026-08-14 03:54:55.250331,673.67,card,grocery,1,0,0.0,3,0,1,1.6,50.4,0
order_b374e90041,pay_333e2e65bb,2026-08-04 18:10:35.250331,52.18,upi,grocery,0,10,0.027898556862254717,18,0,0,77.6,352.3,0
order_4f6b095d97,pay_f8a969cc25,2026-08-15 05:45:42.250331,1040.0,netbanking,digital,1,0,0.0,5,1,0,0.0,27.9,0
order_b3dceb9136,pay_e5c60325e5,2026-08-22 05:43:21.250331,600.12,cod,grocery,1,0,0.0,5,1,0,11.3,39.0,1
order_46764923ee,pay_4b6e294db1,2026-08-08 11:01:16.250331,243.17,cod,home,0,7,0.15655003403348253,11,1,0,12.8,38.8,0
order_20b58f2083,pay_58bd1aae27,2026-08-08 21:30:59.250331,859.6,cod,home,0,2,0.02492827452397551,21,1,0,15.0,36.9,0
order_c91571237f,pay_b08537ee64,2026-08-07 10:05:52.250331,58.97,upi,home,0,4,0.35128091498436637,10,0,0,7.1,14.3,0
order_4ce779d11f,pay_44170fc94b,2026-08-17 13:49:47.250331,2626.5,cod,apparel,0,3,0.10110538510381298,13,0,0,70.5,8.2,1
order_5a2d955783,pay_0b71e74b90,2026-08-14 10:58:35.250331,453.63,cod,electronics,0,4,0.2949502430070887,10,0,0,17.6,50.4,1
order_bac50ff0fd,pay_2f7fd101e5,2026-08-18 14:06:22.250331,1401.02,upi,apparel,0,6,0.025258867604219252,14,0,0,18.0,144.7,0
order_1f6e34d621,pay_785eb63586,2026-08-09 21:06:31.250331,183.53,upi,apparel,1,0,0.0,21,1,0,4.3,150.8,0
order_04995d9fd7,pay_389132f004,2026-08-21 23:21:14.250331,4503.25,upi,apparel,1,0,0.0,23,0,1,10.0,60.4,0
order_576b1c67b0,pay_c836104717,2026-08-21 18:26:16.250331,98.51,card,electronics,0,5,0.03507913168421764,18,0,0,11.5,68.6,0
order_6739b20761,pay_829c099102,2026-08-09 13:19:04.250331,932.93,upi,home,0,7,0.13271832880443166,13,1,0,1.2,49.9,0
order_66015bb693,pay_c2efeb4c7b,2026-08-26 08:22:44.250331,173.05,cod,apparel,1,0,0.0,8,0,0,7.8,12.0,0
order_f0611db3af,pay_cc56901c5f,2026-08-12 07:54:33.250331,300.6,cod,home,0,5,0.049846690603861696,7,0,0,14.1,9.2,0
order_65b3727ec8,pay_ef9df1d499,2026-08-15 10:12:04.250331,230.78,netbanking,grocery,0,4,0.3514371525508505,10,1,0,4.5,18.8,0
order_0657cea15c,pay_73df43fa1d,2026-08-05 04:07:44.250331,1660.87,card,home,0,4,0.17981603710651903,4,0,1,3.1,26.6,0
order_7a9291ace3,pay_58f24c1cc0,2026-08-01 23:01:12.250331,3294.88,wallet,digital,0,6,0.3033762766615176,23,1,1,0.0,31.1,0
order_2ce01fe72d,pay_8609cd3258,2026-08-15 14:38:07.250331,926.0,upi,electronics,0,2,0.09838473299407605,14,1,0,61.9,70.1,0
order_caa9ea98ee,pay_c496f7dfb4,2026-08-26 10:38:25.250331,1827.5,upi,apparel,1,0,0.0,10,0,0,21.0,44.6,0
order_1f77f4ffd1,pay_d55e62a54b,2026-08-16 07:05:41.250331,275.95,upi,grocery,0,2,0.39998471831000854,7,1,0,9.9,19.0,0
order_c66c0d3763,pay_de893e17c4,2026-08-06 15:55:09.250331,1118.63,wallet,apparel,0,3,0.13823770644672315,15,0,0,4.6,46.9,0
order_64b1731992,pay_27633c4940,2026-08-05 14:29:42.250331,226.78,upi,digital,0,5,0.1531834051488964,14,0,0,0.0,32.9,0
order_b7e7d64d90,pay_8e9290da96,2026-08-12 00:54:56.250331,1009.49,card,grocery,0,4,0.06275211307526786,0,0,1,76.2,19.8,0
order_a2fabbfc99,pay_128b820ca9,2026-08-04 14:18:17.250331,481.85,upi,apparel,0,8,0.3540789408205077,14,0,0,46.7,148.3,1
order_1ec4147919,pay_998f02fafc,2026-08-19 18:38:32.250331,4363.61,netbanking,digital,1,0,0.0,18,0,0,0.0,24.3,0
order_b86d7605c0,pay_ee6f393296,2026-08-18 04:29:15.250331,120.33,upi,grocery,0,3,0.2705776195694294,4,0,1,58.1,47.3,0
order_afa8a07bfa,pay_ebf0db3043,2026-07-30 16:08:19.250331,1259.98,card,apparel,1,0,0.0,16,0,0,0.6,65.5,0
order_fa52fb7cfa,pay_259f7aecc5,2026-08-22 16:35:36.250331,916.68,wallet,grocery,0,5,0.06108126153289081,16,1,0,0.5,108.9,0
order_11334a8996,pay_dae80934c4,2026-07-31 14:46:05.250331,2345.16,cod,home,0,3,0.27009782527855924,14,0,0,4.9,57.6,1
order_41ef9f430b,pay_f5e8e8cea9,2026-08-11 23:42:10.250331,1776.67,upi,electronics,0,8,0.6327637610290834,23,0,1,37.8,77.7,0
order_34c831c192,pay_b8834f73bf,2026-08-05 21:08:47.250331,1725.03,upi,apparel,1,0,0.0,21,0,0,31.7,54.9,0
order_1eb2070093,pay_9ab3c1e5b1,2026-08-26 00:22:56.250331,617.41,wallet,digital,1,0,0.0,0,0,1,0.0,12.2,1
order_b6435c31d4,pay_48d5fe95e4,2026-08-05 17:15:02.250331,708.58,upi,home,0,5,0.36037942722217203,17,0,0,1.1,51.4,0
order_e38419e995,pay_cbbd023e6b,2026-08-21 18:09:11.250331,128.29,upi,home,0,5,0.08294592659852049,18,0,0,12.4,100.5,0
order_afe1d4e84b,pay_a070db0b3f,2026-08-15 13:48:03.250331,50.0,upi,apparel,1,0,0.0,13,1,0,11.4,107.2,0
order_0d95a3161b,pay_d577843a8f,2026-08-19 06:27:32.250331,565.17,cod,apparel,1,0,0.0,6,0,0,9.3,11.4,0
order_6606845817,pay_a6f264c460,2026-08-03 23:45:18.250331,2299.66,card,electronics,0,8,0.3875092330101092,23,0,1,23.9,94.9,0
order_3ec5e68a71,pay_82442cb5de,2026-08-19 18:18:04.250331,141.09,cod,apparel,1,0,0.0,18,0,0,12.2,30.8,0
order_2466eadd65,pay_c6e9f6bca6,2026-08-18 08:02:28.250331,894.02,card,apparel,0,1,0.2971204477334586,8,0,0,4.4,101.3,0
order_4c20158a52,pay_78b4f495b1,2026-08-05 00:24:01.250331,50.0,upi,home,0,2,0.09976924316426988,0,0,1,1.1,66.3,0
order_2a5edd8318,pay_d7a376a6a9,2026-08-12 16:05:58.250331,813.66,card,home,1,0,0.0,16,0,0,5.2,37.1,0
order_170214f9e4,pay_ced28342b9,2026-08-08 07:01:11.250331,275.39,card,electronics,0,8,0.04957440368570155,7,1,0,8.0,36.2,1
order_0544e66761,pay_ed1b86aa87,2026-08-11 05:52:39.250331,861.7,card,grocery,1,0,0.0,5,0,0,9.8,29.0,0
order_0e4d735d2b,pay_7ffe96e773,2026-08-24 17:07:42.250331,677.58,upi,apparel,0,5,0.05695016102635224,17,0,0,4.9,19.5,0
order_1a1acf70e8,pay_f6ef100ad3,2026-08-24 19:58:10.250331,1779.76,cod,apparel,0,4,0.052948019819323164,19,0,0,23.3,83.2,0
order_c8d45a4c2a,pay_659ca905bd,2026-08-11 19:23:47.250331,645.51,upi,electronics,0,4,0.045656247308978486,19,0,0,3.5,11.4,0
order_8a6658e690,pay_2c6de72900,2026-08-17 18:19:14.250331,176.17,netbanking,grocery,1,0,0.0,18,0,0,19.1,43.0,1
order_ee66e22eb8,pay_06202b3a94,2026-08-04 08:45:36.250331,262.03,upi,apparel,0,5,0.14839562299549613,8,0,0,48.3,17.7,0
order_bd1e51bf3e,pay_2b20cd0d36,2026-08-18 11:09:50.250331,345.25,cod,apparel,1,0,0.0,11,0,0,2.2,153.4,0
order_d32210021a,pay_8b5c25d842,2026-07-30 08:45:02.250331,176.76,card,apparel,0,5,0.1854962989457562,8,0,0,37.6,74.5,0
order_c5f650473e,pay_7a6d5e53ac,2026-08-21 14:40:48.250331,317.28,cod,grocery,0,4,0.10511011523650979,14,0,0,12.6,75.9,0
order_83864e90be,pay_debfbab0f2,2026-08-05 16:37:36.250331,2271.37,wallet,home,0,6,0.032294563752201036,16,0,0,23.6,42.5,0
order_805030eb16,pay_6effd5f07f,2026-08-24 07:08:38.250331,556.51,cod,home,0,4,0.01982932206552492,7,0,0,6.0,107.3,0
order_3a58f9fa81,pay_7a5a4b7c4d,2026-08-25 04:47:16.250331,80.08,cod,grocery,1,0,0.0,4,0,1,1.3,113.3,1
order_e80e7fd7fa,pay_891df426ee,2026-08-05 08:06:38.250331,975.97,upi,apparel,0,4,0.11298833657712302,8,0,0,13.0,34.7,0
order_f730a01bab,pay_3e875e6598,2026-08-24 18:51:24.250331,1437.27,cod,grocery,0,4,0.02171065357897743,18,0,0,22.5,20.0,0
order_9737e2c5c6,pay_b1e1d1979b,2026-08-23 06:03:43.250331,152.72,cod,home,1,0,0.0,6,1,0,0.2,332.1,0
order_29b2f9bcc0,pay_772da1f4d4,2026-08-15 00:46:50.250331,1896.49,card,grocery,0,6,0.24523516720303462,0,1,1,22.6,31.1,1
order_be7e5e9783,pay_a1f4017e27,2026-08-14 02:37:44.250331,148.19,cod,electronics,0,3,0.029687981010735786,2,0,1,10.1,30.1,0
order_ce8ed782d6,pay_e8e358f84d,2026-08-17 10:47:14.250331,1349.45,card,electronics,0,5,0.20838242950708696,10,0,0,46.8,94.4,0
order_7e353fe928,pay_e596701095,2026-08-02 20:35:06.250331,468.3,netbanking,electronics,0,4,0.23557999155237078,20,1,0,33.3,39.6,0
order_dd476bdb48,pay_182d1faee5,2026-08-24 18:24:06.250331,1331.47,card,digital,0,5,0.20858662806449813,18,0,0,0.0,104.5,1
order_8db0cbfa63,pay_f346207c13,2026-08-19 19:22:38.250331,120.38,upi,grocery,0,7,0.4848384340370247,19,0,0,24.1,105.2,0
order_c4c18b32ea,pay_973bdc3c96,2026-07-28 20:41:53.250331,718.03,upi,electronics,1,0,0.0,20,0,0,27.4,12.4,1
order_192ff4defe,pay_c5f719a390,2026-07-29 12:09:14.250331,665.42,cod,apparel,0,4,0.2294590201649909,12,0,0,25.7,32.1,1
order_5fcafee773,pay_7e88278d24,2026-08-02 04:23:45.250331,435.38,card,apparel,0,3,0.33459011954746176,4,1,1,36.2,55.5,1
order_0d16880c71,pay_bc400e0acb,2026-08-14 20:11:07.250331,301.94,upi,electronics,0,3,0.040925038416679375,20,0,0,3.4,55.5,0
order_8c8126e92d,pay_03480f80bd,2026-08-04 21:43:44.250331,3232.22,cod,electronics,0,3,0.2091765803725875,21,0,0,16.5,48.9,0
order_7f2e806319,pay_ae82e9897c,2026-07-30 21:49:57.250331,453.73,card,apparel,0,6,0.007510037108787286,21,0,0,31.8,184.4,0
order_8a53bf7b0d,pay_e3902bb5a2,2026-08-20 21:12:49.250331,90.93,card,electronics,0,6,0.5456045864824719,21,0,0,15.3,101.2,1
order_9b89f7e37a,pay_bf07cb1f4e,2026-08-10 19:08:12.250331,1422.78,netbanking,digital,0,3,0.3394196333504813,19,0,0,0.0,103.9,0
order_37c0665092,pay_09f57877c2,2026-08-24 15:05:46.250331,1325.35,upi,apparel,0,5,0.0703842637044395,15,0,0,1.1,150.6,0
order_936b42c497,pay_eea2103b80,2026-07-29 03:39:43.250331,1773.36,card,home,1,0,0.0,3,0,1,3.6,105.3,0
order_5611430589,pay_50f8c2aff2,2026-08-20 07:04:37.250331,2900.52,upi,apparel,0,5,0.27805325800764186,7,0,0,11.4,67.6,0
order_aee070b8de,pay_5adc08f16b,2026-08-23 13:09:05.250331,845.37,upi,digital,0,5,0.0003894228195204374,13,1,0,0.0,9.6,0
order_a3b2cc93db,pay_e79be72243,2026-08-14 05:08:16.250331,1040.0,upi,electronics,1,0,0.0,5,0,0,23.5,23.9,1
order_23461e481b,pay_36cccdce44,2026-08-23 18:15:46.250331,351.24,cod,apparel,0,2,0.11394825891235508,18,1,0,3.6,82.1,0
order_a680f56c32,pay_c274de4824,2026-08-21 23:27:53.250331,1625.05,upi,digital,0,4,0.21084949481870163,23,0,1,0.0,9.6,0
order_ba20117555,pay_37d9420864,2026-08-22 23:36:18.250331,353.04,cod,apparel,1,0,0.0,23,1,1,1.2,67.4,1
order_36113c4475,pay_0afc94fea8,2026-07-29 17:50:46.250331,2441.81,wallet,digital,1,0,0.0,17,0,0,0.0,27.6,0
order_68015adbbb,pay_d72e89eb24,2026-08-01 11:44:57.250331,1271.95,upi,home,1,0,0.0,11,1,0,4.9,95.7,0
order_dc9da70054,pay_4a7a36b670,2026-08-24 09:00:15.250331,620.29,netbanking,digital,1,0,0.0,9,0,0,0.0,109.3,1
order_66159b7aae,pay_efdf9aa9af,2026-08-16 01:58:58.250331,1145.51,upi,digital,1,0,0.0,1,1,1,0.0,62.4,0
order_1b17e34f32,pay_498b4d652b,2026-08-24 19:55:26.250331,146.9,netbanking,apparel,0,3,0.12973950448202548,19,0,0,1.7,43.6,1
order_19e8d932b6,pay_8098d420c4,2026-08-08 22:36:48.250331,1413.0,cod,apparel,0,8,0.05214245932989946,22,1,0,20.4,222.7,0
order_fc8c33dfa0,pay_e8dfd4214c,2026-08-16 22:24:39.250331,496.7,cod,electronics,1,0,0.0,22,1,0,12.9,81.3,0
order_d3504a1e20,pay_96a363921b,2026-08-21 20:34:08.250331,1676.28,cod,apparel,0,2,0.2957934329552945,20,0,0,16.5,48.2,0
order_b5359dcc3a,pay_d7ee792983,2026-08-08 06:35:50.250331,688.77,wallet,home,0,6,0.06583960263673443,6,1,0,16.7,29.6,0
order_5660a3f5a3,pay_9a2a8e27bc,2026-08-15 20:46:43.250331,396.73,upi,home,0,5,0.3535882797608112,20,1,0,4.6,77.8,0
order_cf2f8a3947,pay_e8d66d5e7c,2026-07-31 14:19:09.250331,201.53,netbanking,electronics,0,4,0.01936422002472524,14,0,0,25.2,29.4,0
order_535223f364,pay_29ea3844fd,2026-08-06 10:29:57.250331,425.9,upi,home,1,0,0.0,10,0,0,11.8,60.6,0
order_ae6161e95e,pay_6e80f20eb0,2026-08-06 17:43:41.250331,193.53,upi,home,1,0,0.0,17,0,0,35.1,22.9,0
order_0cde5ebbfb,pay_ef0461dc38,2026-08-02 08:58:38.250331,529.78,upi,apparel,1,0,0.0,8,1,0,33.7,162.9,0
order_fab2d3bec1,pay_03e04a11a3,2026-08-26 05:31:52.250331,709.0,upi,home,1,0,0.0,5,0,0,8.8,49.3,0
order_088e3de879,pay_ff30844e80,2026-08-17 10:07:15.250331,100.65,upi,grocery,1,0,0.0,10,0,0,6.9,70.3,0
order_663b469243,pay_c8320e4096,2026-08-11 23:19:05.250331,851.57,upi,home,1,0,0.0,23,0,1,2.2,15.2,1
order_38ed40eb97,pay_ee22efbc48,2026-08-18 19:04:09.250331,79.43,upi,digital,1,0,0.0,19,0,0,0.0,56.5,1
order_843d39d0a0,pay_29c5363887,2026-08-25 04:12:34.250331,756.33,upi,home,1,0,0.0,4,0,1,8.9,90.9,0
order_687041464e,pay_afb70fafc3,2026-07-30 15:40:50.250331,1822.7,card,apparel,1,0,0.0,15,0,0,12.4,53.3,0
order_b8c24fd879,pay_c3dbb8c0c7,2026-08-08 13:07:30.250331,1059.0,upi,grocery,0,3,0.3384126121777498,13,1,0,25.7,22.5,1
order_5cc6b2e9c2,pay_630da1ef87,2026-08-25 12:22:47.250331,647.81,wallet,apparel,0,4,0.1137569169902622,12,0,0,0.9,19.4,0
order_a193b9e468,pay_938b119188,2026-08-15 12:45:29.250331,666.3,upi,electronics,1,0,0.0,12,1,0,18.3,96.2,0
order_065d09e569,pay_094c9453c1,2026-08-09 21:28:49.250331,228.07,upi,grocery,0,8,0.05101157675193483,21,1,0,28.3,43.4,0
order_97b0e7e53b,pay_226d730926,2026-08-11 05:14:21.250331,465.61,upi,apparel,0,5,0.6984422835366041,5,0,0,10.2,32.2,0
order_f10c98955c,pay_392198400c,2026-08-25 09:50:56.250331,53.46,upi,digital,0,2,0.06965674873393804,9,0,0,0.0,143.3,0
order_2e48e952ac,pay_8a7bebacb2,2026-08-05 06:54:40.250331,195.18,cod,home,0,8,0.1890611599622259,6,0,0,10.9,46.7,0
order_c4aaf7e54e,pay_b9a43cdf1d,2026-08-14 09:07:17.250331,250.27,card,electronics,0,6,0.2184708461046847,9,0,0,12.6,58.6,0
order_07f8cf1cd3,pay_9cceeb528a,2026-08-03 05:43:07.250331,157.16,card,apparel,0,10,0.01851023835264423,5,0,0,8.5,81.4,0
order_7b4b43c322,pay_80ea393060,2026-08-26 17:20:09.250331,1517.27,netbanking,home,0,7,0.008502138071269526,17,0,0,0.4,53.9,0
order_e02497e59a,pay_a455802b04,2026-08-25 04:31:08.250331,1805.64,card,apparel,0,4,0.08224789871830215,4,0,1,1.4,60.1,0
order_16eeed9756,pay_a2e35c8a53,2026-08-02 07:20:32.250331,969.76,cod,apparel,0,7,0.208830600149077,7,1,0,4.8,23.0,0
order_66d3c30ec2,pay_2c138794f4,2026-08-09 05:56:02.250331,129.85,card,digital,0,8,0.1762627583248512,5,1,0,0.0,61.7,0
order_c1a136d1cc,pay_6b920e7534,2026-08-04 17:11:31.250331,1899.08,cod,grocery,1,0,0.0,17,0,0,6.5,27.4,1
order_bce0d14f4b,pay_b3bbeee544,2026-07-28 11:16:45.250331,569.96,netbanking,grocery,0,2,0.17250383255986787,11,0,0,5.7,16.5,0
order_af9064c179,pay_e7a506362b,2026-08-24 09:20:29.250331,1210.57,netbanking,apparel,0,5,0.2007201326616463,9,0,0,4.5,22.3,0
order_2b8858483f,pay_3a0387190b,2026-07-29 07:11:30.250331,469.19,card,apparel,0,5,0.117729821750265,7,0,0,14.2,40.5,0
